N° do imóvel,UF,Cidade,Bairro,Endereço,Preço,Valor de avaliação,Desconto,Financiamento,Descrição,Modalidade de venda,Link de acesso
8787707302505,RS,CANOAS,RIO BRANCO,"RUA MACHADINHO, N. 1580, Apto 101, BL 01","85.711,78","146.400,00",41.46,Não,"Apartamento, 62.76 de área total, 41.19 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707302505
8787708314981,RS,CANOAS,RIO BRANCO,"RUA MACHADINHO, N. 1580, Apto 101, BL 16 1º PAVIMENTO","81.964,82","140.000,00",41.46,Sim,"Apartamento, 62.76 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708314981
8555510763696,RS,CANOAS,FATIMA,"RUA DOM JOAO BECKER, N. 1852, Apto 579, BL T PAV 05","121.985,75","207.000,00",41.07,Sim,"Apartamento, 0.00 de área total, 42.46 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510763696
8787702371355,RS,CANOAS,SAO JOSE,"RUA LOPES TROVAO, N. 45, Apto 202, BLOCO 7, 2º PAV","100.741,08","170.000,00",40.75,Não,"Apartamento, 67.73 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702371355
8787704195392,RS,CANOAS,MATO GRANDE,"RUA ROBERTO FRANCISCO BEHRENS, N. 303, Apto 101, BL 16","103.704,06","175.000,00",40.75,Sim,"Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704195392
8787711255737,RS,CANOAS,MATO GRANDE,"RUA ANTONIO LOURENCO ROSA, N. 187, Apto 502, BL 13","92.444,76","156.000,00",40.75,Não,"Apartamento, 76.21 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711255737
8444422622142,RS,CANOAS,GUAJUVIRAS,"AV 1, N. 527, Apto 402, BL 3","68.797,93","115.000,00",40.18,Sim,"Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422622142
1555512643053,RS,CANOAS,NOSSA SENHORA DAS GRACAS,"RUA MONTE CASTELO, N. 450, 0,","636.000,00","1.060.000,00",40.00,Não,"Casa, 229.90 de área total, 229.90 de área privativa, 836.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555512643053
1444413805495,RS,CANOAS,MATO GRANDE,"RUA ANTONIO LOURENCO ROSA, N. 180, Apto 808, LT 02, QD B, TORRE D","92.902,04","152.180,48",38.96,Não,"Apartamento, 69.48 de área total, 43.38 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413805495
1444403309878,RS,CANOAS,CENTRO,"RUA CANDIDO MACHADO, N. 100, Apto 1205, COBERTURA","559.243,29","900.000,00",37.87,Sim,"Apartamento, 0.00 de área total, 163.49 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403309878
1444407787553,RS,CANOAS,RIO BRANCO,"RUA DOM JOAO BECKER, N. 1852, Apto 135, BL I","125.884,66","200.000,00",37.06,Sim,"Apartamento, 74.68 de área total, 42.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407787553
8555535288517,RS,CANOAS,FATIMA,"RUA OLIVEIRA VIANA, N. 491, Apto 149, BL M","125.884,66","200.000,00",37.06,Sim,"Apartamento, 76.46 de área total, 42.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535288517
8787717674936,RS,CANOAS,FATIMA,"RUA CAIRU, N. 1705, Apto 503, BL 06","128.297,09","135.000,00",4.97,Não,"Apartamento, 65.30 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717674936
8555511256488,RS,CANOAS,IGARA,"RUA DOS GUAMIRINS, N. 303, CS 183, ANTIGA RUA CINCO","295.000,00","295.000,00",0.00,Não,"Casa, 116.23 de área total, 85.74 de área privativa, 116.23 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511256488
8444415934827,RS,CANOAS,ESTANCIA VELHA,"RUA QUATRO, N. 36, Apto 318, BL E","135.000,00","135.000,00",0.00,Não,"Apartamento, 42.91 de área total, 38.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415934827
8555511454948,RS,CANOAS,ESTANCIA VELHA,"AVENIDA SANTOS FERREIRA, N. 4100, Apto 304, LT 01, QD A,","239.264,22","239.264,22",0.00,Não,"Apartamento, 59.51 de área total, 41.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511454948
8787709509123,RS,CANOAS,ESTANCIA VELHA,"RUA A J RENNER, N. 1362, Apto 502, BL 11","169.000,00","169.000,00",0.00,Não,"Apartamento, 72.47 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709509123
8555501205201,RS,CANOAS,MATO GRANDE,"RUA ROBERTO FRANCISCO BEHRENS, N. 225, Apto 204, 01 ANDAR BOX 339","200.000,00","200.000,00",0.00,Não,"Apartamento, 73.69 de área total, 48.61 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555501205201
8787701368709,RS,CANOAS,SAO JOSE,"RUA LOPES TROVAO, N. 45, Apto 103, BL 8","180.000,00","138.000,00",0.00,Não,"Apartamento, 67.73 de área total, 41.19 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701368709
8787717187229,RS,CANOAS,FATIMA,"RUA CAIRU, N. 1705, Apto 204, BL 03","193.736,40","140.000,00",0.00,Não,"Apartamento, 76.74 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717187229
8444427408874,RS,CANOAS,OLARIA,"RUA PROFESSORA MARLENE MARIA DE SOUZA, N. SN,","205.098,50","136.000,00",0.00,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 200.25 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427408874
1444419994974,RS,ELDORADO DO SUL,LOT RURAL ELDORADO,"ESTRADA 12, N. SN, LT 205 QD 11","66.129,09","110.873,76",40.36,Sim,"Terreno, 0.00 de área total, 0.00 de área privativa, 2424.00 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419994974
1444421130965,RS,ELDORADO DO SUL,LOT RURAL ELDORADO,"ESTRADA 1, N. 01, LT 90 QD 11","60.527,27","101.481,60",40.36,Sim,"Terreno, 0.00 de área total, 0.00 de área privativa, 2112.00 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421130965
8047200397176,RS,ESTEIO,CENTRO,"RUA RIO GRANDE, N. 2195, Apto 352, BL M","74.604,24","142.000,00",47.47,Sim,"Apartamento, 0.00 de área total, 39.05 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8047200397176
10147091,RS,ESTEIO,NOVO ESTEIO,"RUA ARISTIDES RODRIGUES FERREIRA, N. 207","418.294,85","770.000,00",45.68,Não,"Casa, 0.00 de área total, 249.14 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10147091
8555509166809,RS,ESTEIO,CENTRO,"RUA RIO GRANDE, N. 2195, Apto 346, BL L","93.744,60","167.000,00",43.87,Sim,"Apartamento, 49.38 de área total, 39.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555509166809
8444429335580,RS,ESTEIO,SAO JOSE,"RUA SAO BORJA, N. 347, Apto 301, BL B","65.921,81","115.000,00",42.68,Não,"Apartamento, 50.79 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429335580
8444420587161,RS,ESTEIO,PARQUE PRIMAVERA,"ESTRADA PASSO DO NAZARIO, N. 16,","104.889,24","177.000,00",40.75,Sim,"Terreno, 0.00 de área total, 0.00 de área privativa, 174.48 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420587161
8787715537940,RS,ESTEIO,OLIMPICA,"RUA SANTANA, N. 741, Apto 402, BL I VG 121","100.687,36","169.909,35",40.75,Não,"Apartamento, 78.87 de área total, 41.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715537940
8787715210479,RS,ESTEIO,OLIMPICA,"RUA SANTANA, N. 741, Apto 102, 1 PAVIMENTO BL H VAGA 209","125.718,01","208.000,00",39.56,Sim,"Apartamento, 78.87 de área total, 41.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715210479
8444404850473,RS,ESTEIO,CENTRO,"RUA RIO GRANDE, N. 2255, Apto 311, BL A, QD  03","91.570,92","150.000,00",38.96,Não,"Apartamento, 93.50 de área total, 55.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404850473
1555534402415,RS,ESTEIO,CENTRO,"AVENIDA PRESIDENTE VARGAS, N. 3080, Apto 101, BL A","217.389,66","230.000,00",5.49,Não,"Apartamento, 64.11 de área total, 53.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555534402415
8787711854924,RS,ESTEIO,TRES MARIAS,"RUA CANARIO, N. SN, LT 17, QD 17","139.871,13","134.000,00",0.00,Não,"Casa, 30.80 de área total, 30.80 de área privativa, 110.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711854924
8787715906082,RS,ESTEIO,OLIMPICA,"RUA SANTANA, N. 741, Apto 301, BLOCO H VG 200","176.796,47","169.000,00",0.00,Não,"Apartamento, 0.00 de área total, 41.23 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715906082
10145865,RS,GRAVATAI,NEOPOLIS,"RUA SERGIPE, N. S/N, Apto L), QD XXV, LT 722","132.606,29","272.000,00",51.25,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 550.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10145865
10145864,RS,GRAVATAI,NEOPOLIS,"RUA SERGIPE, N. 338","293.767,51","570.000,00",48.47,Não,"Galpão, 0.00 de área total, 399.63 de área privativa, 520.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10145864
8444416971521,RS,GRAVATAI,JARDIM DO CEDRO,"RUA GUIA LOPES, N. 350, CSA 04 QD E LT 11","62.940,99","122.000,00",48.41,Não,"Casa, 67.28 de área total, 60.50 de área privativa, 300.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416971521
1444405837740,RS,GRAVATAI,COHAB B,"RUA LEOPOLDO BIER, N. 245, LT 17 QD D10","193.727,89","343.000,00",43.52,Não,"Casa, 130.00 de área total, 36.30 de área privativa, 282.02 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405837740
8444421077850,RS,GRAVATAI,MORADA GAUCHA,"RUA CONDOR, N. 91, CS 02","135.553,04","240.000,00",43.52,Não,"Casa, 84.60 de área total, 84.60 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421077850
8444427528276,RS,GRAVATAI,NOSSA CHACARA,"RUA CLEMENTINA CAMBRUZI, N. 194, CASA04, VAGA 04","101.926,27","172.000,00",40.75,Não,"Casa, 69.33 de área total, 41.43 de área privativa, 56.23 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427528276
8444416713107,RS,GRAVATAI,NOVO MUNDO,"RUA TIBURCIO OLIVEIRA, N. 386, CS 04 LT 18 QD 14","93.037,35","157.000,00",40.75,Não,"Casa, 51.26 de área total, 51.26 de área privativa, 93.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416713107
8444417656743,RS,GRAVATAI,PARQUE RESIDENCIAL ITACOLOMI (ITACOLOMI),"RUA ANTONIO CALLADO, N. 32, CS 04","103.704,06","175.000,00",40.75,Não,"Casa, 78.80 de área total, 53.80 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417656743
8555518910140,RS,GRAVATAI,NOVO MUNDO,"RUA NUTRELLA, N. 450, LT 02, QD 04, CS 08","121.200,00","202.000,00",40.00,Não,"Casa, 55.60 de área total, 53.30 de área privativa, 94.43 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518910140
8787718256011,RS,GRAVATAI,DONA MERCEDES,"AVENIDA ELY CORREA, N. 1960, Apto 402, BL 09 VAGA 77","118.833,46","196.609,54",39.56,Sim,"Apartamento, 72.64 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718256011
8444427180415,RS,GRAVATAI,PARQUE DOS EUCALIPTOS,"RUA SALDANHA, N. 24, CS 02","132.970,97","220.000,00",39.56,Sim,"Casa, 40.25 de área total, 40.25 de área privativa, 68.50 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427180415
8444409035794,RS,GRAVATAI,VILA IMPERIAL (BARRO VERMELHO),"RUA FREDERICO RITTER, N. 116, CS 02","126.926,84","210.000,00",39.56,Sim,"Casa, 55.00 de área total, 55.00 de área privativa, 187.89 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409035794
8787708219237,RS,GRAVATAI,JANSEN,"RUA TANCREDO NEVES, N. 600, Apto 304, BL 12","145.667,24","237.900,00",38.77,Não,"Apartamento, 73.43 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708219237
8444407147862,RS,GRAVATAI,PARQUE OLINDA,"RUA FREDOLINO SCHMITZ, N. 1462, Apto 104, BL 04 LT 55/56 QD D","97.581,50","158.000,00",38.24,Sim,"Apartamento, 55.32 de área total, 48.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407147862
1444417028019,RS,GRAVATAI,MORUNGAVA I (MORUNGAVA),"RUA A, N. SN, LT 09 QD A","111.168,79","180.000,00",38.24,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 2524.00 de área do terreno.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417028019
1787701795498,RS,GRAVATAI,TOM JOBIM,"RUA ZIRIPO, N. 165, CS 25, LT 03, QD 29,","108.080,77","175.000,00",38.24,Não,"Casa, 57.25 de área total, 57.25 de área privativa, 106.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701795498
1444418256899,RS,GRAVATAI,MORADA DO VALE III,"RUA ALVARENGA, N. 13, LT 24 QD 06","477.348,41","749.000,00",36.27,Sim,"Casa, 321.01 de área total, 321.01 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418256899
1555533232141,RS,GRAVATAI,SAO LUIZ,"RUA SAO LUIZ, N. 121, Apto 802, TORRE 3","350.626,51","550.162,62",36.27,Sim,"Apartamento, 165.48 de área total, 111.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555533232141
1444415070727,RS,GRAVATAI,NATAL,"RUA CASCATA, N. 196, LT 05, CHACARA 03, QD E, VILA NATAL","152.955,43","240.000,00",36.27,Não,"Casa, 52.30 de área total, 52.30 de área privativa, 365.37 de área do terreno.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415070727
8444429647140,RS,GRAVATAI,MORADA GAUCHA,"ESTRADA DA CAVALHADA, N. 2651, Apto 210, BL 37,","136.843,59","178.000,00",23.13,Não,"Apartamento, 52.39 de área total, 47.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429647140
8555529470309,RS,GRAVATAI,SANTA CRUZ,"ESTRADA GRAVATAI - IPIRANGA, N. 781, Apto 503, BL C","235.000,00","235.000,00",0.00,Não,"Apartamento, 61.00 de área total, 53.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555529470309
1444409475915,RS,GRAVATAI,JANSEN,"RUA PIRAJA, N. 204, Apto 102, BL 07","200.000,00","200.000,00",0.00,Não,"Apartamento, 0.00 de área total, 49.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409475915
1444420807120,RS,GRAVATAI,SITIO GAUCHO,"ESTRADA A, N. SN, CHÁCARAS 08 E 09, QD H","152.000,00","152.000,00",0.00,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420807120
8444434632156,RS,GRAVATAI,PARQUE OLINDA,"RUA CONGO, N. 111, Apto 104, BL 03","123.319,95","114.000,00",0.00,Não,"Apartamento, 50.55 de área total, 38.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434632156
1444419281129,RS,GRAVATAI,VERA CRUZ,"AVENIDA DOS ESTADOS, N. 813, Apto 301,","492.294,04","447.000,00",0.00,Não,"Apartamento, 0.00 de área total, 106.00 de área privativa, 0.00 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419281129
8444416422307,RS,GRAVATAI,NEOPOLIS,"ESTRADA ANDRADE NEVES, N. 1215, CASA 08","200.000,00","175.000,00",0.00,Não,"Casa, 85.93 de área total, 37.95 de área privativa, 46.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416422307
8444407176650,RS,GRAVATAI,SANTA FE,"RUA VICINAL JUNCAO, N. 768, Apto 203, BLOCO B","215.000,00","187.000,00",0.00,Não,"Apartamento, 52.55 de área total, 45.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407176650
8787720681131,RS,GRAVATAI,Vila Natal,"RUA FOGAÇA DA CRUZ, N. 632, Apto 102, BLOCO 08, VAGA 123","220.000,00","190.000,00",0.00,Não,"Apartamento, 73.38 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720681131
8444415194700,RS,GRAVATAI,VILA IMPERIAL (BARRO VERMELHO),"RUA PEDRO PAULO DA SILVA, N. 157, CS 02, LT 09, QD M, VAGA N 02","210.429,00","135.000,00",0.00,Não,"Casa, 42.42 de área total, 42.42 de área privativa, 51.51 de área do terreno, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415194700
8787719585590,RS,GUAIBA,ALTOS DA ALEGRIA,"RUA E, N. 346, LT 29, QD 19, UNIDADE 166","107.259,62","181.000,00",40.75,Não,"Casa, 40.15 de área total, 40.15 de área privativa, 110.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719585590
8787720620256,RS,GUAIBA,ALTOS DA ALEGRIA,"RUA E, N. 447, CS 279, LT 68, QD 20,","100.741,08","170.000,00",40.75,Não,"Casa, 30.80 de área total, 110.00 de área privativa, 169.75 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720620256
8787720164358,RS,GUAIBA,ALTOS DA ALEGRIA,"AVENIDA UM, N. 350, CS 231 LT 20 QD 20","111.151,64","183.900,00",39.56,Não,"Casa, 0.00 de área total, 40.15 de área privativa, 110.00 de área do terreno.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720164358
1600000085255,RS,GUAIBA,CENTRO,"RUA CORONEL MARCOS DE ANDRADE, N. 10,","924.105,74","1.450.000,00",36.27,Não,"Casa, 542.50 de área total, 350.00 de área privativa, 871.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1600000085255
1444422371672,RS,GUAIBA,CORONEL NASSUCA,"RUA DOS PARDAIS, N. 151, CS 110 LT 40 QD B","522.597,73","820.000,00",36.27,Não,"Casa, 235.60 de área total, 235.60 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422371672
